,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio
3958,Bosnia and Herzegovina,BIH,2021-08-04,777900.0,491843.0,286057.0,0,3251612.0,15.12612820963879
3959,Bosnia and Herzegovina,BIH,2021-08-10,798422.0,499813.0,298609.0,3,3251612.0,15.371237404708804
3960,Bosnia and Herzegovina,BIH,2021-08-11,865306.0,537608.0,327698.0,0,3251612.0,16.533583957741577
3961,Bosnia and Herzegovina,BIH,2021-08-18,928126.0,567198.0,360928.0,5,3251612.0,17.4435941311571
3962,Bosnia and Herzegovina,BIH,2021-09-07,1060145.0,634063.0,426082.0,21,3251612.0,19.499958789671094
3963,Bosnia and Herzegovina,BIH,2021-09-29,1242203.0,734195.0,508008.0,34,3251612.0,22.579415994282222
3964,Bosnia and Herzegovina,BIH,2021-10-31,1479596.0,797531.0,682065.0,33,3251612.0,24.52724986868052
3965,Bosnia and Herzegovina,BIH,2021-11-04,1553874.0,833233.0,720631.0,31,3251612.0,25.625228348277716
3966,Bosnia and Herzegovina,BIH,2022-01-29,1924950.0,943394.0,846080.0,67,3251612.0,29.013117186183347
3967,Botswana,BWA,2021-06-14,174333.0,151315.0,23018.0,0,2423535.0,6.2435657005159815
3968,Botswana,BWA,2021-06-18,200893.0,152383.0,48510.0,0,2423535.0,6.2876335600682465
3969,Botswana,BWA,2021-06-21,219488.0,153403.0,66085.0,0,2423535.0,6.329720841663108
3970,Botswana,BWA,2021-06-25,241568.0,157288.0,84280.0,0,2423535.0,6.490023870090591
3971,Botswana,BWA,2021-06-28,250345.0,158863.0,91482.0,0,2423535.0,6.555011584317949
3972,Botswana,BWA,2021-07-02,260321.0,160196.0,100125.0,0,2423535.0,6.6100138846767225
3973,Botswana,BWA,2021-07-05,267763.0,161426.0,106337.0,0,2423535.0,6.6607661948352295
3974,Botswana,BWA,2021-07-09,274241.0,165652.0,108589.0,0,2423535.0,6.835139579168446
3975,Botswana,BWA,2021-07-10,284676.0,173512.0,111164.0,51,2423535.0,7.159459219693547
3976,Botswana,BWA,2021-07-16,310823.0,194676.0,116147.0,0,2423535.0,8.03272905074612
3977,Botswana,BWA,2021-07-19,318107.0,200054.0,118053.0,0,2423535.0,8.254636306057062
3978,Botswana,BWA,2021-07-23,331408.0,209890.0,121518.0,0,2423535.0,8.66048973916201
3979,Botswana,BWA,2021-07-26,352407.0,227982.0,124425.0,0,2423535.0,9.40700258094065
3980,Botswana,BWA,2021-07-30,365137.0,237775.0,127362.0,0,2423535.0,9.81108174629209
3981,Botswana,BWA,2021-08-02,370626.0,241888.0,128738.0,0,2423535.0,9.980792520017248
3982,Botswana,BWA,2021-08-06,376360.0,243894.0,132466.0,0,2423535.0,10.063564173820474
3983,Botswana,BWA,2021-08-10,391360.0,245061.0,146299.0,0,2423535.0,10.111716975409887
3984,Botswana,BWA,2021-08-13,408023.0,246501.0,161522.0,0,2423535.0,10.171134314132042
3985,Botswana,BWA,2021-08-25,434644.0,252722.0,181922.0,0,2423535.0,10.427825469819913
3986,Botswana,BWA,2021-09-01,528003.0,320308.0,207695.0,0,2423535.0,13.216561757927986
3987,Botswana,BWA,2021-09-09,573691.0,355273.0,218418.0,0,2423535.0,14.65928901377533
3988,Botswana,BWA,2021-09-15,587595.0,365655.0,221940.0,0,2423535.0,15.087671521145765
3989,Botswana,BWA,2021-09-22,606699.0,380093.0,226606.0,0,2423535.0,15.683412865916935
3990,Botswana,BWA,2021-09-30,629604.0,394827.0,234777.0,0,2423535.0,16.291367774758772
3991,Botswana,BWA,2021-10-07,690001.0,444442.0,245559.0,0,2423535.0,18.338583928022494
3992,Botswana,BWA,2021-10-14,783999.0,525739.0,258260.0,0,2423535.0,21.693064057255206
3993,Botswana,BWA,2021-10-21,882831.0,618979.0,263852.0,0,2423535.0,25.540336739514803
3994,Botswana,BWA,2021-10-28,943915.0,676342.0,267573.0,0,2423535.0,27.90725118473635
3995,Botswana,BWA,2021-11-04,1028674.0,722374.0,306300.0,0,2423535.0,29.80662544588793
3996,Botswana,BWA,2021-11-10,1128095.0,770879.0,357216.0,0,2423535.0,31.808040733886656
3997,Botswana,BWA,2022-02-09,1376754.0,1376754.0,1124733.0,0,2423535.0,56.80767969102983
3998,Botswana,BWA,2022-02-20,1389603.0,1389603.0,1129165.0,0,2423535.0,57.33785565300275
3999,Botswana,BWA,2022-02-25,1422523.0,1422523.0,1162835.0,0,2423535.0,58.696202035456466
4000,Botswana,BWA,2022-03-06,1438728.0,1438728.0,1228164.0,1,2423535.0,59.364853406284624
4001,Botswana,BWA,2022-03-13,1445394.0,1445393.0,1263041.0,0,2423535.0,59.639864908078486
4002,Botswana,BWA,2022-03-21,2517260.0,1454775.0,1292541.0,1,2423535.0,60.02698537466965
4003,Brazil,BRA,2021-02-05,3401383.0,3399421.0,1962.0,1254,214832901.0,1.5823558608464725
4004,Brazil,BRA,2021-02-06,3553681.0,3534004.0,19677.0,1232,214832901.0,1.645001293354038
4005,Brazil,BRA,2021-02-07,3605538.0,3579850.0,25688.0,1239,214832901.0,1.6663416000699074
4006,Brazil,BRA,2021-02-08,3820207.0,3786591.0,33616.0,978,214832901.0,1.7625749977653562
4007,Brazil,BRA,2021-02-09,4120332.0,4069677.0,50655.0,522,214832901.0,1.8943453172472868
4008,Brazil,BRA,2021-02-10,4406835.0,4326075.0,80760.0,636,214832901.0,2.013692958510112
4009,Brazil,BRA,2021-02-11,4696136.0,4586270.0,109866.0,1350,214832901.0,2.1348080199317327
4010,Brazil,BRA,2021-02-12,5125206.0,4946738.0,178468.0,1330,214832901.0,2.3025979619388
4011,Brazil,BRA,2021-02-13,5236943.0,5042713.0,194230.0,1351,214832901.0,2.347272217862012
4012,Brazil,BRA,2021-02-14,5293979.0,5076110.0,217869.0,1288,214832901.0,2.3628177883237726
4013,Brazil,BRA,2021-02-15,5609937.0,5324317.0,285620.0,1043,214832901.0,2.4783526988726927
4014,Brazil,BRA,2021-02-16,5883539.0,5326007.0,557532.0,713,214832901.0,2.479139356778504
4015,Brazil,BRA,2021-02-17,6206680.0,5482925.0,723755.0,528,214832901.0,2.552181241550148
4016,Brazil,BRA,2021-02-18,6535156.0,5640483.0,894673.0,1167,214832901.0,2.625521032274288
4017,Brazil,BRA,2021-02-19,6813168.0,5756361.0,1056807.0,1150,214832901.0,2.6794596978420917
4018,Brazil,BRA,2021-02-20,6950802.0,5817908.0,1132894.0,1367,214832901.0,2.7081084754331926
4019,Brazil,BRA,2021-02-21,7028356.0,5857080.0,1171276.0,1308,214832901.0,2.726342181638184
4020,Brazil,BRA,2021-02-22,7297061.0,6002873.0,1294188.0,1212,214832901.0,2.7942056230949466
4021,Brazil,BRA,2021-02-23,7551676.0,6116082.0,1435594.0,527,214832901.0,2.846901927745229
4022,Brazil,BRA,2021-02-24,7799000.0,6202055.0,1596945.0,639,214832901.0,2.886920472204581
4023,Brazil,BRA,2021-02-25,8101787.0,6346769.0,1755018.0,1386,214832901.0,2.9542816628445565
4024,Brazil,BRA,2021-02-26,8322042.0,6437836.0,1884206.0,1428,214832901.0,2.9966713524945603
4025,Brazil,BRA,2021-02-27,8433568.0,6518628.0,1914940.0,1541,214832901.0,3.0342782551728424
4026,Brazil,BRA,2021-02-28,8465403.0,6542206.0,1923197.0,1337,214832901.0,3.0452532966540353
4027,Brazil,BRA,2021-03-01,8841027.0,6806293.0,2034734.0,1386,214832901.0,3.168179998649276
4028,Brazil,BRA,2021-03-02,9277322.0,7114219.0,2163103.0,721,214832901.0,3.3115127929124784
4029,Brazil,BRA,2021-03-03,9739676.0,7417852.0,2321824.0,778,214832901.0,3.4528472899037004
4030,Brazil,BRA,2021-03-04,10169160.0,7701146.0,2468014.0,1641,214832901.0,3.5847144288201926
4031,Brazil,BRA,2021-03-05,10576542.0,7958939.0,2617603.0,1910,214832901.0,3.70471141196385
4032,Brazil,BRA,2021-03-06,10830688.0,8142004.0,2688684.0,1699,214832901.0,3.7899241513291297
4033,Brazil,BRA,2021-03-07,10948409.0,8227671.0,2720738.0,1800,214832901.0,3.8298002595049443
4034,Brazil,BRA,2021-03-08,11357494.0,8504966.0,2852528.0,1555,214832901.0,3.958874995594832
4035,Brazil,BRA,2021-03-09,11756131.0,8764547.0,2991584.0,1086,214832901.0,4.079704253493277
4036,Brazil,BRA,2021-03-10,12181103.0,9013293.0,3167810.0,987,214832901.0,4.195490056711565
4037,Brazil,BRA,2021-03-11,12613179.0,9298511.0,3314668.0,1972,214832901.0,4.3282527753977496
4038,Brazil,BRA,2021-03-12,13017720.0,9547655.0,3470065.0,2286,214832901.0,4.444223838880246
4039,Brazil,BRA,2021-03-13,13223729.0,9669967.0,3553762.0,2233,214832901.0,4.501157390226742
4040,Brazil,BRA,2021-03-14,13286664.0,9718209.0,3568455.0,2216,214832901.0,4.52361298235227
4041,Brazil,BRA,2021-03-15,13763573.0,10087787.0,3675786.0,1997,214832901.0,4.695643429401905
4042,Brazil,BRA,2021-03-16,14198794.0,10402388.0,3796406.0,1127,214832901.0,4.8420832896540364
4043,Brazil,BRA,2021-03-17,14648691.0,10725474.0,3923217.0,1057,214832901.0,4.992472731167001
4044,Brazil,BRA,2021-03-18,15087602.0,11055747.0,4031855.0,2841,214832901.0,5.146207563430892
4045,Brazil,BRA,2021-03-19,15623349.0,11509501.0,4113848.0,2648,214832901.0,5.357420090882634
4046,Brazil,BRA,2021-03-20,15883688.0,11739832.0,4143856.0,2724,214832901.0,5.464634115795885
4047,Brazil,BRA,2021-03-21,15980363.0,11818482.0,4161881.0,2815,214832901.0,5.501243964489406
4048,Brazil,BRA,2021-03-22,16567102.0,12314847.0,4252255.0,2438,214832901.0,5.732290977162758
4049,Brazil,BRA,2021-03-23,17157631.0,12817812.0,4339819.0,1290,214832901.0,5.96641014497123
4050,Brazil,BRA,2021-03-24,17886781.0,13436373.0,4450408.0,1383,214832901.0,6.254336713537188
4051,Brazil,BRA,2021-03-25,18655345.0,14102934.0,4552411.0,3251,214832901.0,6.564606228540386
4052,Brazil,BRA,2021-03-26,19577786.0,14928869.0,4648917.0,2009,214832901.0,6.949060842407932
4053,Brazil,BRA,2021-03-27,19962072.0,15282128.0,4679944.0,2777,214832901.0,7.113495153146957
4054,Brazil,BRA,2021-03-28,20216938.0,15513974.0,4702964.0,3650,214832901.0,7.221414377307134
4055,Brazil,BRA,2021-03-29,21160763.0,16335279.0,4825484.0,3438,214832901.0,7.603713827799588
4056,Brazil,BRA,2021-03-30,21950245.0,16995184.0,4955061.0,1656,214832901.0,7.910885120896823
4057,Brazil,BRA,2021-03-31,22839287.0,17745732.0,5093555.0,1660,214832901.0,8.26024874095053
4058,Brazil,BRA,2021-04-01,23880805.0,18639028.0,5241777.0,3780,214832901.0,8.67605842179639
4059,Brazil,BRA,2021-04-02,24181208.0,18900837.0,5280371.0,3869,214832901.0,8.797924764791963
4060,Brazil,BRA,2021-04-03,24575470.0,19222342.0,5353128.0,3769,214832901.0,8.947578285506651
4061,Brazil,BRA,2021-04-04,24910668.0,19510333.0,5400335.0,2922,214832901.0,9.081631774827637
4062,Brazil,BRA,2021-04-05,25658532.0,20056296.0,5602236.0,1987,214832901.0,9.335765567863369
4063,Brazil,BRA,2021-04-06,26736003.0,20850120.0,5885883.0,1240,214832901.0,9.705273216042453
4064,Brazil,BRA,2021-04-07,27644079.0,21538484.0,6105595.0,1319,214832901.0,10.025691548986716
4065,Brazil,BRA,2021-04-08,28653848.0,22246612.0,6407236.0,4195,214832901.0,10.355309590126515
4066,Brazil,BRA,2021-04-09,29544578.0,22693305.0,6851273.0,3829,214832901.0,10.563235377061728
4067,Brazil,BRA,2021-04-10,30084664.0,23097172.0,6987492.0,4249,214832901.0,10.751226600994416
4068,Brazil,BRA,2021-04-11,30356896.0,23300896.0,7056000.0,3693,214832901.0,10.846055651410675
4069,Brazil,BRA,2021-04-12,31316420.0,23910515.0,7405905.0,2616,214832901.0,11.129819915246594
4070,Brazil,BRA,2021-04-13,32217205.0,24473138.0,7744067.0,1803,214832901.0,11.391708572608254
4071,Brazil,BRA,2021-04-14,33148388.0,24996380.0,8152008.0,1480,214832901.0,11.635266238852306
4072,Brazil,BRA,2021-04-15,34050325.0,25478194.0,8572131.0,3808,214832901.0,11.85954008040882
4073,Brazil,BRA,2021-04-16,34993448.0,25810304.0,9183144.0,3459,214832901.0,12.014129995851984
4074,Brazil,BRA,2021-04-17,35603882.0,26085155.0,9518727.0,3560,214832901.0,12.142067103585777
4075,Brazil,BRA,2021-04-18,35817144.0,26210282.0,9606862.0,3305,214832901.0,12.200310975645207
4076,Brazil,BRA,2021-04-19,36910479.0,26707227.0,10203252.0,2929,214832901.0,12.431627965588008
4077,Brazil,BRA,2021-04-20,37909705.0,27184073.0,10725632.0,1657,214832901.0,12.653589312188268
4078,Brazil,BRA,2021-04-21,38467754.0,27518053.0,10949701.0,1347,214832901.0,12.809049671586385
4079,Brazil,BRA,2021-04-22,39291064.0,27887014.0,11404050.0,3321,214832901.0,12.980792918678691
4080,Brazil,BRA,2021-04-23,41073104.0,28783905.0,12289199.0,3472,214832901.0,13.398275993117087
4081,Brazil,BRA,2021-04-24,41494939.0,28981002.0,12513937.0,2027,214832901.0,13.490020320490853
4082,Brazil,BRA,2021-04-25,41626753.0,29041497.0,12585256.0,2914,214832901.0,13.51817941517254
4083,Brazil,BRA,2021-04-26,42787199.0,29601947.0,13185252.0,3076,214832901.0,13.77905658872986
4084,Brazil,BRA,2021-04-27,44287510.0,30275923.0,14011587.0,1305,214832901.0,14.092777623479563
4085,Brazil,BRA,2021-04-28,45379804.0,30748674.0,14631130.0,1139,214832901.0,14.312832837461894
4086,Brazil,BRA,2021-04-29,46426188.0,31243694.0,15182494.0,3086,214832901.0,14.54325378215695
4087,Brazil,BRA,2021-04-30,47399150.0,31696792.0,15702358.0,3163,214832901.0,14.754160956007386
4088,Brazil,BRA,2021-05-01,47663526.0,31830880.0,15832646.0,3001,214832901.0,14.816575976879816
4089,Brazil,BRA,2021-05-02,47755613.0,31884404.0,15871209.0,2595,214832901.0,14.841490224069542
4090,Brazil,BRA,2021-05-03,48643324.0,32345310.0,16298014.0,2656,214832901.0,15.056031850540435
4091,Brazil,BRA,2021-05-04,49626137.0,32896171.0,16729966.0,1202,214832901.0,15.312445555068868
4092,Brazil,BRA,2021-05-05,50576224.0,33490395.0,17085829.0,983,214832901.0,15.589043784313091
4093,Brazil,BRA,2021-05-06,51624587.0,34271192.0,17353395.0,2966,214832901.0,15.952487649924722
4094,Brazil,BRA,2021-05-07,52647815.0,35008550.0,17639265.0,2811,214832901.0,16.295711614488695
4095,Brazil,BRA,2021-05-08,52972460.0,35253389.0,17719071.0,2550,214832901.0,16.409678794962602
4096,Brazil,BRA,2021-05-09,53064124.0,35318058.0,17746066.0,2165,214832901.0,16.439780795028224
4097,Brazil,BRA,2021-05-10,54008862.0,35926219.0,18082643.0,2202,214832901.0,16.722866391866116
4098,Brazil,BRA,2021-05-11,54912939.0,36523507.0,18389432.0,1024,214832901.0,17.000890845857917
4099,Brazil,BRA,2021-05-12,55907165.0,37233983.0,18673182.0,889,214832901.0,17.331601829460936
4100,Brazil,BRA,2021-05-13,56583962.0,37768491.0,18815471.0,2311,214832901.0,17.58040357142503
4101,Brazil,BRA,2021-05-14,57313642.0,38320507.0,18993135.0,2494,214832901.0,17.83735490310211
4102,Brazil,BRA,2021-05-15,57668646.0,38570631.0,19098015.0,2383,214832901.0,17.953782135074366
4103,Brazil,BRA,2021-05-16,57935280.0,38752714.0,19182566.0,2211,214832901.0,18.038537774993785
4104,Brazil,BRA,2021-05-17,58714631.0,39284275.0,19430356.0,2087,214832901.0,18.285967753142245
4105,Brazil,BRA,2021-05-18,59603625.0,39891922.0,19711703.0,1036,214832901.0,18.56881409426203
4106,Brazil,BRA,2021-05-19,60363334.0,40435632.0,19927702.0,786,214832901.0,18.821899165249366
4107,Brazil,BRA,2021-05-20,61297420.0,41089722.0,20207698.0,2513,214832901.0,19.12636370348134
4108,Brazil,BRA,2021-05-21,62122684.0,41659039.0,20463645.0,2641,214832901.0,19.391368270914892
4109,Brazil,BRA,2021-05-22,62459684.0,41882011.0,20577673.0,2403,214832901.0,19.49515684285248
4110,Brazil,BRA,2021-05-23,63278821.0,42474538.0,20804283.0,2215,214832901.0,19.770965155844543
4111,Brazil,BRA,2021-05-24,64098809.0,43008064.0,21090745.0,1899,214832901.0,20.019309798362777
4112,Brazil,BRA,2021-05-25,64918585.0,43525933.0,21392652.0,860,214832901.0,20.26036645104001
4113,Brazil,BRA,2021-05-26,65668438.0,44045168.0,21623270.0,790,214832901.0,20.502058946734607
4114,Brazil,BRA,2021-05-27,66363506.0,44530761.0,21832745.0,2173,214832901.0,20.728091829845003
4115,Brazil,BRA,2021-05-28,67359292.0,45284397.0,22074895.0,2398,214832901.0,21.07889284611951
4116,Brazil,BRA,2021-05-29,67761958.0,45604680.0,22157278.0,2245,214832901.0,21.227977552656146
4117,Brazil,BRA,2021-05-30,67874735.0,45684962.0,22189773.0,2371,214832901.0,21.26534706152853
4118,Brazil,BRA,2021-05-31,68665647.0,46328168.0,22337479.0,2012,214832901.0,21.56474533665586
4119,Brazil,BRA,2021-06-01,69477898.0,46932629.0,22545269.0,874,214832901.0,21.846108664705877
4120,Brazil,BRA,2021-06-02,70685368.0,47852026.0,22833342.0,860,214832901.0,22.274067788155037
4121,Brazil,BRA,2021-06-03,71245492.0,48321463.0,22924029.0,2408,214832901.0,22.492580407877096
4122,Brazil,BRA,2021-06-04,71961789.0,48963900.0,22997889.0,2507,214832901.0,22.79162073038338
4123,Brazil,BRA,2021-06-05,72586950.0,49491413.0,23095537.0,1682,214832901.0,23.037166453382298
4124,Brazil,BRA,2021-06-06,72811509.0,49685501.0,23126008.0,1454,214832901.0,23.12751015730128
4125,Brazil,BRA,2021-06-07,73614079.0,50381104.0,23232975.0,1689,214832901.0,23.451298085855107
4126,Brazil,BRA,2021-06-08,74920113.0,51502554.0,23417559.0,873,214832901.0,23.97330844589768
4127,Brazil,BRA,2021-06-09,76117123.0,52567517.0,23549606.0,1010,214832901.0,24.469025347286074
4128,Brazil,BRA,2021-06-10,77243101.0,53577624.0,23665477.0,2378,214832901.0,24.93920798472111
4129,Brazil,BRA,2021-06-11,78471914.0,54685737.0,23786177.0,2723,214832901.0,25.45501026400048
4130,Brazil,BRA,2021-06-12,79118243.0,55292343.0,23825900.0,2504,214832901.0,25.737372042469413
4131,Brazil,BRA,2021-06-13,79466212.0,55617274.0,23848938.0,2216,214832901.0,25.888620290986065
4132,Brazil,BRA,2021-06-14,80577338.0,56657381.0,23919957.0,2037,214832901.0,26.372767269944376
4133,Brazil,BRA,2021-06-15,81940689.0,57910386.0,24030303.0,1129,214832901.0,26.95601359495676
4134,Brazil,BRA,2021-06-16,83181485.0,59068483.0,24113002.0,827,214832901.0,27.495082329126113
4135,Brazil,BRA,2021-06-17,85441106.0,61187304.0,24253802.0,2468,214832901.0,28.481346998149043
4136,Brazil,BRA,2021-06-18,87160471.0,62785859.0,24374612.0,2997,214832901.0,29.225439263607022
4137,Brazil,BRA,2021-06-19,88108418.0,63659153.0,24449265.0,2311,214832901.0,29.63193845248126
4138,Brazil,BRA,2021-06-20,88570223.0,64099339.0,24470884.0,2495,214832901.0,29.83683537374008
4139,Brazil,BRA,2021-06-21,90013336.0,65421825.0,24591511.0,2301,214832901.0,30.452423579198424
4140,Brazil,BRA,2021-06-22,91420290.0,66688623.0,24731667.0,1025,214832901.0,31.04209024296516
4141,Brazil,BRA,2021-06-23,92782243.0,67890907.0,24891336.0,761,214832901.0,31.601727055764144
4142,Brazil,BRA,2021-06-24,94322179.0,69113521.0,25208658.0,2131,214832901.0,32.1708270373354
4143,Brazil,BRA,2021-06-25,95764065.0,70369603.0,25404254.0,2392,214832901.0,32.75550563831003
4144,Brazil,BRA,2021-06-26,96545254.0,71090361.0,25520772.0,2032,214832901.0,33.09100266723112
4145,Brazil,BRA,2021-06-27,96789753.0,71319026.0,25568632.0,2001,214832901.0,33.19744120571178
4146,Brazil,BRA,2021-06-28,97929680.0,72324820.0,25866869.0,1593,214832901.0,33.665616236313824
4147,Brazil,BRA,2021-06-29,99828676.0,73943650.0,26348752.0,739,214832901.0,34.41914606925128
4148,Brazil,BRA,2021-06-30,101167462.0,75097273.0,26642477.0,618,214832901.0,34.956132254621465
4149,Brazil,BRA,2021-07-01,102561737.0,76284848.0,26949200.0,1893,214832901.0,35.508922350771584
4150,Brazil,BRA,2021-07-02,104047565.0,77586349.0,27259467.0,2081,214832901.0,36.114742499334405
4151,Brazil,BRA,2021-07-03,104753510.0,78210253.0,27418130.0,2029,214832901.0,36.40515611712566
4152,Brazil,BRA,2021-07-04,105097389.0,78512727.0,27489232.0,1857,214832901.0,36.54595112505603
4153,Brazil,BRA,2021-07-05,106696625.0,79835457.0,27854683.0,1635,214832901.0,37.16165290715876
4154,Brazil,BRA,2021-07-06,108247755.0,81152984.0,28317786.0,830,214832901.0,37.77493280696331
4155,Brazil,BRA,2021-07-07,109976127.0,82649595.0,28929443.0,695,214832901.0,38.47157237801299
4156,Brazil,BRA,2021-07-08,111573265.0,83948802.0,29547039.0,1780,214832901.0,39.07632471992733
4157,Brazil,BRA,2021-07-09,112999344.0,85166293.0,30044191.0,1648,214832901.0,39.64304005744446
4158,Brazil,BRA,2021-07-10,113929447.0,85922323.0,30387607.0,1639,214832901.0,39.994955428172524
4159,Brazil,BRA,2021-07-11,114350128.0,86272249.0,30545014.0,1509,214832901.0,40.15783830056831
4160,Brazil,BRA,2021-07-12,115654260.0,87264587.0,31003288.0,1205,214832901.0,40.619749858519114
4161,Brazil,BRA,2021-07-13,117154411.0,88385719.0,31569503.0,595,214832901.0,41.14161219654153
4162,Brazil,BRA,2021-07-14,118689127.0,89449394.0,32219034.0,745,214832901.0,41.63672956220053
4163,Brazil,BRA,2021-07-15,120155331.0,90743692.0,32832460.0,1605,214832901.0,42.23919687236361
4164,Brazil,BRA,2021-07-16,121651233.0,91739486.0,33467323.0,1556,214832901.0,42.702717122457884
